TICKETNO,ADV_DATE,BRANCHID,ADV_AMOUNT,NETWEIGHT,CAP_AMOUNT,ACCR_INTEREST,CAPITAL_PAY,AVG_KARATAGE,PRODUCTINTEREST,PRODUCTNAME,GENDER,SECTOR_DESC,SUBSECTOR_DESC,TICKET_AGE,CLASSIFI_BUCKET
100325005,24-Jun-22,10,60200,8.01,60200,4288.22,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,129,1A
60177792,24-Jun-22,6,48575,10.26,48575,3460.14,0,18,20,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,129,1A
100325009,24-Jun-22,10,100000,17.02,99219.18,2881.43,780.82,20,20,Pawning - Normal Scheme,F,Consumption,Consumption,129,1A
60177784,24-Jun-22,6,48100,5,48100,3426.3,0,19,20,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,129,1A
70196354,24-Jun-22,7,223922.56,25.9,223922.56,15950.65,0,18,20,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,129,1A
70196346,24-Jun-22,7,200100,23.56,200100,14253.7,0,17,20,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,129,1A
100325006,24-Jun-22,10,26965,5.7,26965,1920.79,0,18,20,Pawning - Normal Scheme,F,Agriculture,Tea,129,1A
30069772,24-Jun-22,3,440000.01,44.43,440000.01,31342.46,0,19.67,20,Pawning - Normal Scheme,M,Consumption,Consumption,129,1A
70196338,24-Jun-22,7,35100,19.26,31388.49,1977.91,3711.51,14,20,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,129,1A
100325037,24-Jun-22,10,77395,8.03,77395,5513.07,0,19,20,Pawning - Normal Scheme,M,Agriculture,Rubber,129,1A
70196359,24-Jun-22,7,78993.66,7.6,78993.66,5626.95,0,21,20,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,129,1A
100325043,24-Jun-22,10,75427,7.4,75427,5372.88,0,20,20,Pawning - Normal Scheme,F,Consumption,Consumption,129,1A
50157222,24-Jun-22,5,180100,19.38,180100,12829.04,0,20,20,Pawning - Normal Scheme,M,Consumption,Consumption,129,1A
70196336,24-Jun-22,7,86100,8.12,86100,6133.15,0,21,20,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,129,1A
70196335,24-Jun-22,7,122744.18,12.05,122744.18,8743.42,0,21,20,Pawning - Normal Scheme,M,Consumption,Consumption,129,1A
100325016,24-Jun-22,10,60200,10.19,60200,4288.22,0,20,20,Pawning - Normal Scheme,M,Consumption,Consumption,129,1A
10039961,24-Jun-22,1,39227.56,4.12,39227.56,2794.29,0,19,20,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,129,1A
10039960,24-Jun-22,1,87168.59,8.55,87168.59,6209.27,0,20,20,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,129,1A
60177787,24-Jun-22,6,35100,3.68,35100,2500.27,0,19,20,Pawning - Normal Scheme,M,Consumption,Consumption,129,1A
70196350,24-Jun-22,7,120960.79,12.84,120960.79,8616.39,0,19,20,Pawning - Normal Scheme,M,Consumption,Consumption,129,1A
100325024,24-Jun-22,10,62000,5.8,62000,4416.44,0,21,20,Pawning - Normal Scheme,F,Consumption,Consumption,129,1A
70196344,24-Jun-22,7,159100,15.66,159100,11333.15,0,20,20,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,129,1A
100325050,24-Jun-22,10,75000,11.93,75000,5342.47,0,16,20,Pawning - Normal Scheme,M,Consumption,Consumption,129,1A
100325018,24-Jun-22,10,72200,7.95,72200,5143.01,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,129,1A
50157211,23-Jun-22,5,100146,11.01,100146,7188.56,0,20.33,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
60177771,23-Jun-22,6,119000,13,119000,8541.92,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
40094519,23-Jun-22,4,115100,12.88,115100,8261.97,0,17.5,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
70196321,23-Jun-22,7,162086.34,16.18,162086.34,11634.69,0,21,20,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,130,1A
100324997,23-Jun-22,10,40000,12.38,40000,2871.23,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
70196319,23-Jun-22,7,110100,17.68,110100,7903.06,0,18,20,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,130,1A
60177755,23-Jun-22,6,89100,7.99,27571.94,861.15,61528.06,22,20,Pawning - Gold Coins and Biscuits,F,Consumption,Consumption,130,1A
100324990,23-Jun-22,10,330100,37.06,330008.38,9583.81,91.62,18,20,Pawning - Normal Scheme,F,Agriculture,Tea,130,1A
20026346,23-Jun-22,2,148522.26,14.83,148522.26,10661.05,0,20,20,Pawning - Normal Scheme,F,Agriculture,House Repairs,130,1A
90034175,23-Jun-22,9,375878.16,41.57,375878.16,26980.85,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
100324986,23-Jun-22,10,10100,3.83,10100,724.99,0,18,20,Pawning - Normal Scheme,M,Agriculture,Tea,130,1A
60177761,23-Jun-22,6,250100,29.65,250100,17952.38,0,20,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
100324971,23-Jun-22,10,35200,3.9,35200,2526.68,0,20,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
80101416,23-Jun-22,8,39390.75,7.32,39390.75,2827.5,0,16,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
100324973,23-Jun-22,10,815429.99,80.37,815429.99,58532.24,0,20,20,Pawning - Normal Scheme,M,Agriculture,Tea,130,1A
50157212,23-Jun-22,5,15293,5.75,15293,1097.74,0,18,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
50157201,23-Jun-22,5,30100,4.07,30100,2160.6,0,16,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
80101414,23-Jun-22,8,540100,53,540100,38768.82,0,20,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
80101421,23-Jun-22,8,47135.72,6.88,47135.72,3383.44,0,21,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
90034173,23-Jun-22,9,200100,29.92,200100,14363.34,0,15,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
100324970,23-Jun-22,10,147605,23.1,147486.63,808.15,118.37,18,20,Pawning - Normal Scheme,M,Agriculture,Tea,130,1A
60177762,23-Jun-22,6,69575,7.72,69575,4994.15,0,20,20,Pawning - Normal Scheme,F,Agriculture,Paddy,130,1A
100324999,23-Jun-22,10,200000,23.37,200000,14356.16,0,20,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
50157200,23-Jun-22,5,1645337,156.89,1645337,118103.64,0,20,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
80101409,23-Jun-22,8,60100,8.43,60100,4314.03,0,14,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
90034174,23-Jun-22,9,80100,9.08,80100,5749.64,0,21,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
50157217,23-Jun-22,5,262978,26.96,262978,18876.78,0,20,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
60177757,23-Jun-22,6,495100,47.51,495100,35538.69,0,19.5,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
70196316,23-Jun-22,7,566216.47,54.54,566216.47,40643.48,0,20.5,20,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,130,1A
60177768,23-Jun-22,6,152100,15,152100,10917.86,0,20,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
50157203,23-Jun-22,5,69948,16.83,69948,5020.92,0,20,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
70196313,23-Jun-22,7,40000,6.09,31643.84,970.98,8356.16,22,20,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,130,1A
100324984,23-Jun-22,10,97100,9.09,97100,6969.92,0,21,20,Pawning - Normal Scheme,F,Agriculture,Tea,130,1A
40094522,23-Jun-22,4,100100,9.82,100100,7185.26,0,20,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
40094523,23-Jun-22,4,55100,6,55100,3955.12,0,18,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
40094525,23-Jun-22,4,40100,4.93,40100,2878.41,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
60177767,23-Jun-22,6,100000,15.96,100000,7178.08,0,18,20,Pawning - Normal Scheme,M,Agriculture,Paddy,130,1A
60177774,23-Jun-22,6,100100,9.59,100100,7185.26,0,20.5,20,Pawning - Normal Scheme,F,Agriculture,Paddy,130,1A
100324989,23-Jun-22,10,16100,2.32,16100,1155.67,0,14,20,Pawning - Normal Scheme,F,Agriculture,Rubber,130,1A
100324977,23-Jun-22,10,35200,8.06,35200,2526.68,0,16,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
70196317,23-Jun-22,7,29225.69,7.94,29225.69,2097.84,0,16,20,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,130,1A
50157209,23-Jun-22,5,60100,11.98,60100,4314.03,0,21,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
100324982,23-Jun-22,10,75100,8.06,75100,5390.74,0,21,20,Pawning - Normal Scheme,F,Agriculture,Tea,130,1A
100324966,23-Jun-22,10,73100,8,73100,5247.18,0,18,20,Pawning - Normal Scheme,M,Agriculture,Tea,130,1A
60177770,23-Jun-22,6,190765,24.03,190765,13693.27,0,18,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
50157213,23-Jun-22,5,272100,27.56,272100,19531.56,0,18.67,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
60177763,23-Jun-22,6,586950.01,65.51,586950.01,42131.75,0,17.75,20,Pawning - Normal Scheme,F,Agriculture,Paddy,130,1A
60177760,23-Jun-22,6,291055,27.2,291055,20892.17,0,21,20,Pawning - Normal Scheme,M,Agriculture,Paddy,130,1A
40094524,23-Jun-22,4,50486.84,12.41,45272.92,148.84,5213.92,21,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
50157205,23-Jun-22,5,75100,8.75,75100,5390.74,0,20,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
100324980,23-Jun-22,10,40000,4.25,40000,2871.23,0,20,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
40094516,23-Jun-22,4,160100,15,160100,11492.11,0,21,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
30069764,23-Jun-22,3,69000,7.14,69000,4952.88,0,19,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
100324995,23-Jun-22,10,30100,4,30100,2160.6,0,15,20,Pawning - Normal Scheme,F,Agriculture,Tea,130,1A
40094518,23-Jun-22,4,22000,4.26,22000,1579.18,0,16,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
50157216,23-Jun-22,5,50000,5.94,50000,3589.04,0,22,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
100324996,23-Jun-22,10,36200,6.01,36200,2598.47,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
60177758,23-Jun-22,6,85100,9.59,85100,6108.55,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
50157218,23-Jun-22,5,50000,6.18,31909.33,874.22,18090.67,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
100324992,23-Jun-22,10,53625,5.97,53625,3849.25,0,18,20,Pawning - Normal Scheme,F,Agriculture,Rubber,130,1A
60177756,23-Jun-22,6,895280,79.8,895280,64263.93,0,22,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
100324975,23-Jun-22,10,66541,12.66,66541,4776.37,0,14,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
20026344,23-Jun-22,2,60000,7.55,60000,4306.85,0,19,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
80101411,23-Jun-22,8,57100,5.14,57100,4098.68,0,22,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
90034172,23-Jun-22,9,362232.74,40.69,362232.74,26001.37,0,19.33,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
70196327,23-Jun-22,7,72108.12,14.4,72108.12,5175.98,0,18,20,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,130,1A
90034171,23-Jun-22,9,72344.18,10.06,72344.18,5192.92,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
40094515,23-Jun-22,4,475484.12,54.33,475484.12,34130.65,0,18.67,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
40094520,23-Jun-22,4,139992.05,18,139992.05,10048.74,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,130,1A
100324978,23-Jun-22,10,47471,5.88,47471,3407.51,0,18,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
100324988,23-Jun-22,10,500100,52,460652.05,14135.08,39447.95,20,20,Pawning - Normal Scheme,M,Agriculture,Tea,130,1A
60177769,23-Jun-22,6,93500,11.76,93500,6711.51,0,16,20,Pawning - Normal Scheme,M,Consumption,Consumption,130,1A
60177764,23-Jun-22,6,196730,20.1,196730,14121.44,0,20,20,Pawning - Normal Scheme,M,Agriculture,Paddy,130,1A
100324939,22-Jun-22,10,36589,4.5,36589,2646.44,0,16,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
70196301,22-Jun-22,7,126363.39,15.99,98864.11,379.21,27499.28,19,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
40094499,22-Jun-22,4,145780.58,13.06,145780.58,10544.13,0,22,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
80101402,22-Jun-22,8,260265,28.17,260265,18824.65,0,16.5,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
60177739,22-Jun-22,6,249905,27.51,249905,18075.32,0,20,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
70196288,22-Jun-22,7,150033,15.47,150033,10851.71,0,18,20,Pawning - Normal Scheme,F,Agriculture,House Repairs,131,1A
70196289,22-Jun-22,7,141073,14.57,141073,10203.64,0,19,20,Pawning - Normal Scheme,F,Agriculture,House Repairs,131,1A
60177740,22-Jun-22,6,186100,18.32,186100,13460.38,0,18.67,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
40094506,22-Jun-22,4,200100,23.86,200100,14472.99,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
80101396,22-Jun-22,8,83100,7.43,83100,6010.52,0,22,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
100324951,22-Jun-22,10,83100,8.19,50240.11,2339.95,32859.89,20,20,Pawning - Normal Scheme,F,Agriculture,Tea,131,1A
60177742,22-Jun-22,6,155285,14.54,155285,11231.57,0,21,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
80101393,22-Jun-22,8,30125,4.23,30125,2178.9,0,21,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
20026341,22-Jun-22,2,99703.08,13.9,99703.08,7211.4,0,20,20,Pawning - Normal Scheme,M,Agriculture,House Repairs,131,1A
60177748,22-Jun-22,6,30100,3.31,30100,2177.1,0,18,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
100324955,22-Jun-22,10,85835,12.39,85835,6208.34,0,19,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
70196302,22-Jun-22,7,284954.72,34.93,284954.72,20610.43,0,18,20,Pawning - Normal Scheme,M,Agriculture,House Repairs,131,1A
80101401,22-Jun-22,8,180000,16.04,179893.43,5421.45,106.57,22,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
60177736,22-Jun-22,6,36100,3.93,36100,2611.07,0,18,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
80101392,22-Jun-22,8,160000,16.01,160000,11572.6,0,20,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
50157196,22-Jun-22,5,132100,11.78,132100,9554.63,0,22,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
70196304,22-Jun-22,7,34100,4.18,34100,2466.41,0,16,20,Pawning - Normal Scheme,M,Agriculture,House Repairs,131,1A
50157192,22-Jun-22,5,258618,26.48,258618,18705.51,0,19.25,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
40094503,22-Jun-22,4,80100,8.9,80100,5793.53,0,18,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
80101404,22-Jun-22,8,421005.01,46.51,421005.01,30450.77,0,18,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
40094501,22-Jun-22,4,275000,33.92,275000,19890.41,0,16,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
40094510,22-Jun-22,4,228000,27.57,228000,16490.95,0,20,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
100324962,22-Jun-22,10,363100,33.9,363100,26262.57,0,21,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
30069759,22-Jun-22,3,179723,29.6,179723,12999.14,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
100324950,22-Jun-22,10,48690,8.98,48690,3521.69,0,18,20,Pawning - Normal Scheme,M,Agriculture,Tea,131,1A
60177738,22-Jun-22,6,14375,2.08,14375,1039.73,0,14,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
40094504,22-Jun-22,4,25100,2.61,25100,1815.45,0,19,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
80101405,22-Jun-22,8,791290,90.89,783781.19,14601.95,7508.81,19,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
80101407,22-Jun-22,8,71130,7.99,71130,5144.75,0,20,20,Pawning - Gold Coins and Biscuits,F,Consumption,Consumption,131,1A
80101395,22-Jun-22,8,166870,15.94,166870,12069.5,0,21,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
40094508,22-Jun-22,4,110100,23.04,10100,647.51,100000,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
70196290,22-Jun-22,7,30168.15,4.12,30168.15,2182.03,0,18,20,Pawning - Normal Scheme,F,Agriculture,House Repairs,131,1A
80101389,22-Jun-22,8,44450,8.17,44450,3215.01,0,16,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
100324948,22-Jun-22,10,70549,7.5,70549,5102.72,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
80101388,22-Jun-22,8,202809.99,24.2,202809.99,14669,0,16.33,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
50157188,22-Jun-22,5,44366,4.23,44366,3208.94,0,21,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
40094507,22-Jun-22,4,8163.71,10.1,8163.71,590.47,0,18,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
100324944,22-Jun-22,10,80200,9.23,80200,5800.77,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
70196300,22-Jun-22,7,48090.37,11.36,48090.37,3478.32,0,21,20,Pawning - Normal Scheme,M,Agriculture,Other Crops,131,1A
30069758,22-Jun-22,3,45938.01,6.56,45938.01,3322.63,0,17,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
100324937,22-Jun-22,10,205700,21.94,205700,14878.02,0,19.25,20,Pawning - Normal Scheme,F,Agriculture,Rubber,131,1A
80101390,22-Jun-22,8,40000,4.85,29863.75,572.73,10136.25,17,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
70196310,22-Jun-22,7,260885.29,27.3,260885.29,18869.51,0,19,20,Pawning - Normal Scheme,F,Agriculture,House Repairs,131,1A
80101406,22-Jun-22,8,500040,57.7,500040,36167.27,0,17.25,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
50157199,22-Jun-22,5,907450,86.26,907450,65634.74,0,21,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
100324938,22-Jun-22,10,82695,8.15,82695,5981.23,0,20,20,Pawning - Normal Scheme,M,Agriculture,Tea,131,1A
100324949,22-Jun-22,10,77100,7.22,77100,5576.55,0,21,20,Pawning - Normal Scheme,F,Agriculture,Tea,131,1A
100324943,22-Jun-22,10,524985,54.68,524985,37971.51,0,21,20,Pawning - Normal Scheme,F,Agriculture,Tea,131,1A
80101400,22-Jun-22,8,106790,23.75,89340.31,587.44,17449.69,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
10039954,22-Jun-22,1,100000,26.42,100000,7232.88,0,20,20,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,131,1A
70196294,22-Jun-22,7,38100,4.02,38100,2755.73,0,19,20,Pawning - Normal Scheme,F,Agriculture,House Repairs,131,1A
70196299,22-Jun-22,7,109842.26,11.97,109842.26,7944.76,0,18,20,Pawning - Normal Scheme,F,Agriculture,House Repairs,131,1A
100324965,22-Jun-22,10,54287,5.5,54287,3926.51,0,20,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
100324957,22-Jun-22,10,81100,8,81100,5865.86,0,20,20,Pawning - Normal Scheme,F,Agriculture,Tea,131,1A
100324963,22-Jun-22,10,102175,19.05,102175,7390.19,0,16,20,Pawning - Normal Scheme,F,Agriculture,Tea,131,1A
60177752,22-Jun-22,6,100100,12.08,100100,7240.11,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
80101403,22-Jun-22,8,369725,38.53,369725,26741.76,0,18.67,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
80101397,22-Jun-22,8,40000,3.64,40000,2893.15,0,22,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
90034167,22-Jun-22,9,180108.08,23,180108.08,13027,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
80101391,22-Jun-22,8,71880,8.27,71880,5198.99,0,20,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
60177750,22-Jun-22,6,120100,20.2,120100,8686.68,0,20,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
100324932,22-Jun-22,10,61370,7.65,61370,4438.82,0,18,20,Pawning - Normal Scheme,M,Agriculture,Tea,131,1A
90034168,22-Jun-22,9,230100,24.9,230100,16642.85,0,19.5,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
100324945,22-Jun-22,10,15200,2.63,2324.93,149.05,12875.07,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
70196296,22-Jun-22,7,70100,7.41,70100,5070.25,0,19,20,Pawning - Normal Scheme,F,Agriculture,House Repairs,131,1A
60177735,22-Jun-22,6,25100,3.5,25100,1815.45,0,20,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
60177737,22-Jun-22,6,79000,8.6,79000,5713.97,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
100324956,22-Jun-22,10,30000,7.45,30000,2169.86,0,18,20,Pawning - Normal Scheme,M,Agriculture,Tea,131,1A
70196311,22-Jun-22,7,55019.83,8.04,55019.83,3979.52,0,21,20,Pawning - Normal Scheme,F,Agriculture,Other Crops,131,1A
60177751,22-Jun-22,6,82580,7.72,82580,5972.91,0,21,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
40094500,22-Jun-22,4,245100,26.51,245100,17727.78,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
100324959,22-Jun-22,10,110100,10.8,110100,7963.4,0,20,20,Pawning - Normal Scheme,F,Agriculture,Tea,131,1A
70196298,22-Jun-22,7,30100,5.9,30100,2177.1,0,20,20,Pawning - Normal Scheme,M,Agriculture,House Repairs,131,1A
20026342,22-Jun-22,2,200000,22.6,200000,14465.75,0,19.5,20,Pawning - Normal Scheme,M,Agriculture,House Repairs,131,1A
80101394,22-Jun-22,8,15100,2.02,15100,1092.16,0,17,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
100324953,22-Jun-22,10,32200,3.98,32200,2328.99,0,16,20,Pawning - Normal Scheme,F,Consumption,Consumption,131,1A
100324931,22-Jun-22,10,81441,16.19,81441,5890.53,0,14,20,Pawning - Normal Scheme,M,Consumption,Consumption,131,1A
100324927,21-Jun-22,10,75861,18.45,75861,5528.5,0,14,20,Pawning - Normal Scheme,F,Consumption,Consumption,132,1A
70196274,21-Jun-22,7,147000,16,147000,10712.88,0,18,20,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,132,1A
100324909,21-Jun-22,10,36297,5.12,36297,2645.21,0,18,20,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,132,1A
70196281,21-Jun-22,7,60100,7.94,60100,4379.89,0,21,20,Pawning - Gold Coins and Biscuits,F,Agriculture,Agriculture Others,132,1A
80101375,21-Jun-22,8,86844.73,8.56,86844.73,6328.96,0,20,20,Pawning - Normal Scheme,F,Consumption,Consumption,132,1A
70196284,21-Jun-22,7,179795.99,17.96,179795.99,13102.94,0,21,20,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,132,1A
70196275,21-Jun-22,7,263909,30.62,263909,19232.82,0,18,20,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,132,1A
60177723,21-Jun-22,6,113912,15.98,113912,8301.53,0,20,20,Pawning - Normal Scheme,F,Consumption,Consumption,132,1A
60177729,21-Jun-22,6,358900,38.03,358900,26155.45,0,18.75,20,Pawning - Normal Scheme,F,Consumption,Consumption,132,1A
60177718,21-Jun-22,6,50910,6.5,50910,3710.15,0,19,20,Pawning - Normal Scheme,F,Consumption,Consumption,132,1A
30069744,21-Jun-22,3,26100,2.63,26100,1902.08,0,20,20,Pawning - Normal Scheme,F,Consumption,Consumption,132,1A
90034166,21-Jun-22,9,201272.29,23.82,201272.29,14668.06,0,20,20,Pawning - Normal Scheme,M,Consumption,Consumption,132,1A
100324916,21-Jun-22,10,41890,3.92,41890,3052.81,0,21,20,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,132,1A
40094487,21-Jun-22,4,132343.9,23.48,132343.9,9644.79,0,18,20,Pawning - Normal Scheme,M,Consumption,Consumption,132,1A
30069751,21-Jun-22,3,43665,9.1,43665,3182.16,0,20,20,Pawning - Normal Scheme,M,Consumption,Consumption,132,1A
100324910,21-Jun-22,10,29200,3.18,29200,2128,0,18,20,Pawning - Normal Scheme,M,Consumption,Consumption,132,1A
70196269,21-Jun-22,7,60100,7.92,60100,4379.89,0,16,20,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,132,1A
100324912,21-Jun-22,10,65200,12.04,65200,4751.56,0,18,20,Pawning - Normal Scheme,M,Consumption,Consumption,132,1A
30069748,21-Jun-22,3,194000,18.17,180594.52,11676.8,13405.48,21,20,Pawning - Normal Scheme,F,Consumption,Consumption,132,1A
60177732,21-Jun-22,6,73430,9.86,73430,5351.34,0,17.5,20,Pawning - Normal Scheme,M,Consumption,Consumption,132,1A
60177722,21-Jun-22,6,138770,20.06,138770,10113.1,0,18,20,Pawning - Normal Scheme,M,Consumption,Consumption,132,1A
100324928,21-Jun-22,10,156249,15.47,156249,11386.91,0,20,20,Pawning - Normal Scheme,F,Agriculture,Coconut,132,1A
30069745,21-Jun-22,3,250000,28.32,250000,18219.18,0,18,20,Pawning - Normal Scheme,M,Consumption,Consumption,132,1A
40094486,21-Jun-22,4,75100,9.68,52573.44,777.8,22526.56,19,20,Pawning - Normal Scheme,M,Consumption,Consumption,132,1A
60177721,21-Jun-22,6,85100,7.98,85100,6201.81,0,21,20,Pawning - Gold Coins and Biscuits,F,Consumption,Consumption,132,1A
60177720,21-Jun-22,6,343600,36.79,343600,25040.44,0,18.33,20,Pawning - Normal Scheme,F,Consumption,Consumption,132,1A
60177733,21-Jun-22,6,400100,44.22,400100,29157.98,0,18,20,Pawning - Normal Scheme,F,Consumption,Consumption,132,1A
